2025-03-27 17:01:49,548 - DEBUG - TILE PROCESSOR: Raw extracted URL: https://fjm44.com/product/late-war-10x50-panzer-dienstglas-binoculars/
2025-03-27 17:01:49,548 - DEBUG - TILE PROCESSOR: Post-processed URL: https://fjm44.com/product/late-war-10x50-panzer-dienstglas-binoculars/
2025-03-27 17:01:49,548 - INFO - TILE Extracted product URL: https://fjm44.com/product/late-war-10x50-panzer-dienstglas-binoculars/
2025-03-27 17:01:49,548 - DEBUG - SITE PROCESSOR: Skipping duplicate tile URL → https://fjm44.com/product/late-war-10x50-panzer-dienstglas-binoculars/
2025-03-27 17:01:49,548 - DEBUG - TILE PROCESSOR: Raw extracted URL: https://fjm44.com/product/late-war-10x50-panzer-dienstglas-binoculars/
2025-03-27 17:01:49,548 - DEBUG - TILE PROCESSOR: Post-processed URL: https://fjm44.com/product/late-war-10x50-panzer-dienstglas-binoculars/
2025-03-27 17:01:49,548 - INFO - TILE Extracted product URL: https://fjm44.com/product/late-war-10x50-panzer-dienstglas-binoculars/
2025-03-27 17:01:49,548 - DEBUG - SITE PROCESSOR: Skipping duplicate tile URL → https://fjm44.com/product/late-war-10x50-panzer-dienstglas-binoculars/
2025-03-27 17:01:49,549 - DEBUG - TILE PROCESSOR: Raw extracted URL: https://fjm44.com/product/10x50-dienstglas-marked-blc/
2025-03-27 17:01:49,549 - DEBUG - TILE PROCESSOR: Post-processed URL: https://fjm44.com/product/10x50-dienstglas-marked-blc/
2025-03-27 17:01:49,549 - INFO - TILE Extracted product URL: https://fjm44.com/product/10x50-dienstglas-marked-blc/
2025-03-27 17:01:49,549 - DEBUG - TILE PROCESSOR: Extracted text from tag → 10×50 Dienstglas marked blc +
2025-03-27 17:01:49,549 - DEBUG - TILE PROCESSOR: Raw extracted URL: https://fjm44.com/product/pressstoff-7-10x50-dienstglas-case-marked-ksd-1943/
2025-03-27 17:01:49,549 - DEBUG - TILE PROCESSOR: Post-processed URL: https://fjm44.com/product/pressstoff-7-10x50-dienstglas-case-marked-ksd-1943/
2025-03-27 17:01:49,549 - INFO - TILE Extracted product URL: https://fjm44.com/product/pressstoff-7-10x50-dienstglas-case-marked-ksd-1943/
2025-03-27 17:01:49,549 - DEBUG - TILE PROCESSOR: Extracted text from tag → Pressstoff 7/10X50 Dienstglas case marked ksd 1943
2025-03-27 17:01:49,550 - DEBUG - TILE PROCESSOR: Raw extracted URL: https://fjm44.com/product/rare-coastal-artillery-communication-headset-3/
2025-03-27 17:01:49,550 - DEBUG - TILE PROCESSOR: Post-processed URL: https://fjm44.com/product/rare-coastal-artillery-communication-headset-3/
2025-03-27 17:01:49,550 - INFO - TILE Extracted product URL: https://fjm44.com/product/rare-coastal-artillery-communication-headset-3/
2025-03-27 17:01:49,550 - DEBUG - TILE PROCESSOR: Extracted text from tag → Rare coastal artillery communication headset
2025-03-27 17:01:49,550 - DEBUG - TILE PROCESSOR: Raw extracted URL: https://fjm44.com/product/kriegsmarine-grey-leather-deck-gloves/
2025-03-27 17:01:49,550 - DEBUG - TILE PROCESSOR: Post-processed URL: https://fjm44.com/product/kriegsmarine-grey-leather-deck-gloves/
2025-03-27 17:01:49,550 - INFO - TILE Extracted product URL: https://fjm44.com/product/kriegsmarine-grey-leather-deck-gloves/
2025-03-27 17:01:49,551 - DEBUG - TILE PROCESSOR: Extracted text from tag → Kriegsmarine grey leather deck gloves
2025-03-27 17:01:49,551 - DEBUG - TILE PROCESSOR: Raw extracted URL: https://fjm44.com/product/grey-leather-double-breasted-kriegsmarine-officer-deck-jacket-with-loops-for-zerstorer-kriegsabzeichen/
